Date,Close
11/13/2019 16:00:00,131.27
11/14/2019 16:00:00,130.96
11/15/2019 16:00:00,134.94
11/18/2019 16:00:00,134.83
11/19/2019 16:00:00,134.82
11/20/2019 16:00:00,135.94
11/21/2019 16:00:00,136.44
11/22/2019 16:00:00,138.07
11/25/2019 16:00:00,137.18
11/26/2019 16:00:00,137.17
11/27/2019 16:00:00,137.75
11/29/2019 13:00:00,137.49
12/2/2019 16:00:00,137.36
12/3/2019 16:00:00,137.16
12/4/2019 16:00:00,139.38
12/5/2019 16:00:00,139.56
12/6/2019 16:00:00,140.38
12/9/2019 16:00:00,140.5
12/10/2019 16:00:00,139.99
12/11/2019 16:00:00,140.98
12/12/2019 16:00:00,141.34
12/13/2019 16:00:00,141.38
12/16/2019 16:00:00,141.79
12/17/2019 16:00:00,143.56
12/18/2019 16:00:00,143.19
12/19/2019 16:00:00,145.35
12/20/2019 16:00:00,146.06
12/23/2019 16:00:00,146.44
12/24/2019 13:00:00,145.93
12/26/2019 16:00:00,145.83
12/27/2019 16:00:00,145.75
12/30/2019 16:00:00,145.3
12/31/2019 16:00:00,145.87
1/2/2020 16:00:00,145.97
1/3/2020 16:00:00,144.28
1/6/2020 16:00:00,144.1
1/7/2020 16:00:00,144.98
1/8/2020 16:00:00,144.96
1/9/2020 16:00:00,145.39
1/10/2020 16:00:00,145.06
1/13/2020 16:00:00,145.7
1/14/2020 16:00:00,146.52
1/15/2020 16:00:00,147.01
1/16/2020 16:00:00,148.2
1/17/2020 16:00:00,149.17
1/21/2020 16:00:00,149.27
1/22/2020 16:00:00,148.25
1/23/2020 16:00:00,148.53
1/24/2020 16:00:00,148.32
1/27/2020 16:00:00,148.75
1/28/2020 16:00:00,149.5
1/29/2020 16:00:00,150.54
1/30/2020 16:00:00,150.36
1/31/2020 16:00:00,148.87
2/3/2020 16:00:00,150.17
2/4/2020 16:00:00,151.6
2/5/2020 16:00:00,153.99
2/6/2020 16:00:00,153.53
2/7/2020 16:00:00,151.89
2/10/2020 16:00:00,151.86
2/11/2020 16:00:00,151.99
2/12/2020 16:00:00,151.09
2/13/2020 16:00:00,150.09
2/14/2020 16:00:00,150.13
2/18/2020 16:00:00,149.14
2/19/2020 16:00:00,148.94
2/20/2020 16:00:00,148.37
2/21/2020 16:00:00,149.93
2/24/2020 16:00:00,145.91
2/25/2020 16:00:00,144.65
2/26/2020 16:00:00,143.68
2/27/2020 16:00:00,139.12
2/28/2020 16:00:00,134.48
3/2/2020 16:00:00,140.02
3/3/2020 16:00:00,135.59
3/4/2020 16:00:00,143.48
3/5/2020 16:00:00,142.01
3/6/2020 16:00:00,142.03
3/9/2020 16:00:00,136.44
3/10/2020 16:00:00,141.64
3/11/2020 16:00:00,131.8
3/12/2020 16:00:00,125.41
3/13/2020 16:00:00,134.29
3/16/2020 16:00:00,127.13
3/17/2020 16:00:00,136.59
3/18/2020 16:00:00,134.96
3/19/2020 16:00:00,127.05
3/20/2020 16:00:00,119.89
3/23/2020 16:00:00,111.14
3/24/2020 16:00:00,119.18
3/25/2020 16:00:00,119.4
3/26/2020 16:00:00,126.57
3/27/2020 16:00:00,123.16
3/30/2020 16:00:00,133.01
3/31/2020 16:00:00,131.13
4/1/2020 16:00:00,128.81
4/2/2020 16:00:00,133.15
4/3/2020 16:00:00,134.17
4/6/2020 16:00:00,139.76
4/7/2020 16:00:00,137.48
4/8/2020 16:00:00,143.26
4/9/2020 16:00:00,141.23
4/13/2020 16:00:00,139.77
4/14/2020 16:00:00,146.03
4/15/2020 16:00:00,147.66
4/16/2020 16:00:00,149.67
4/17/2020 16:00:00,152.02
4/20/2020 16:00:00,151.67
4/21/2020 16:00:00,149.68
4/22/2020 16:00:00,152.99
4/23/2020 16:00:00,155.51
4/24/2020 16:00:00,154.86
4/27/2020 16:00:00,154.29
4/28/2020 16:00:00,151.39
4/29/2020 16:00:00,150.24
4/30/2020 16:00:00,150.04
5/1/2020 16:00:00,148.29
5/4/2020 16:00:00,148.27
5/5/2020 16:00:00,149.5
5/6/2020 16:00:00,148.08
5/7/2020 16:00:00,147.59
5/8/2020 16:00:00,148.7
5/11/2020 16:00:00,149.11
5/12/2020 16:00:00,147.14
5/13/2020 16:00:00,147.13
5/14/2020 16:00:00,147.64
5/15/2020 16:00:00,150.44
5/18/2020 16:00:00,150.52
5/19/2020 16:00:00,149.02
5/20/2020 16:00:00,147.68
5/21/2020 16:00:00,146.71
5/22/2020 16:00:00,144.37
5/26/2020 16:00:00,144.56
5/27/2020 16:00:00,144.89
5/28/2020 16:00:00,146.97
5/29/2020 16:00:00,148.75
6/1/2020 16:00:00,147.19
6/2/2020 16:00:00,148.25
6/3/2020 16:00:00,148.65
6/4/2020 16:00:00,146.73
6/5/2020 16:00:00,147.3
6/8/2020 16:00:00,146.77
6/9/2020 16:00:00,145.96
6/10/2020 16:00:00,147.8
6/11/2020 16:00:00,140.87
6/12/2020 16:00:00,142.15
6/15/2020 16:00:00,141.25
6/16/2020 16:00:00,144.46
6/17/2020 16:00:00,144.02
6/18/2020 16:00:00,143.41
6/19/2020 16:00:00,143.83
6/22/2020 16:00:00,143.39
6/23/2020 16:00:00,142.86
6/24/2020 16:00:00,139.82
6/25/2020 16:00:00,139.67
6/26/2020 16:00:00,137.81
6/29/2020 16:00:00,139.04
6/30/2020 16:00:00,140.63
7/1/2020 16:00:00,140.38
7/2/2020 16:00:00,140.97
7/6/2020 16:00:00,142.98
7/7/2020 16:00:00,142.85
7/8/2020 16:00:00,143.27
7/9/2020 16:00:00,142.49
7/10/2020 16:00:00,142.37
7/13/2020 16:00:00,145.21
7/14/2020 16:00:00,147.92
7/15/2020 16:00:00,148.26
7/16/2020 16:00:00,149.25
7/17/2020 16:00:00,149.35
